SampleID,Trial,Operator,Exposuretime(ms),Dark_Calibr,WhichIQT,Wgcolor,TP_B,TP_G,TP_R,Angular uniformity,Spatial uniformity,CU_B,CU_G,CU_R,,,,,,,Centercontrast_B,Centercontrast_G,Centercontrast_R,Meancontrast_B,Meancontrast_G,Meancontrast_R
19B302.18.12,2,AM,AE,"changealignment_Indv. Darkfield, calculated contrast",IQT-HT1,Blue,0.003095185,0.00376213,0.002004642,140.0607209,1.583587334,,,,,,,,,,13.75704067,23.93120337,3.069515054,13.52389611,14.80595571,36.48749291
19B302.18.21,2,AM,AE,"changealignment_Indv. Darkfield, calculated contrast",IQT-HT1,Blue,0.003686937,0.00383746,0.001653799,134.2271794,1.653967543,,,,,,,,,,8.366381792,16.02986739,3.398099193,10.94857036,8.3955786,14.30990337
19B302.18.22,2,AM,AE,"changealignment_Indv. Darkfield, calculated contrast",IQT-HT1,Blue,0.004057124,0.004661854,0.001827569,178.6104368,1.626535021,,,,,,,,,,13.57690953,24.3335514,3.391275708,20.04160289,24.56031231,39.29147832
19B302.18.31,2,AM,AE,"changealignment_Indv. Darkfield, calculated contrast",IQT-HT1,Blue,0.002644565,0.003040116,0.001401021,79.32495431,1.919095624,,,,,,,,,,4.622720219,9.873629371,1.869256315,2.491042846,3.361249295,6.442055806
19B302.18.32,2,AM,AE,"changealignment_Indv. Darkfield, calculated contrast",IQT-HT1,Blue,0.003696306,0.004609421,0.002316649,85.15213688,1.984208661,,,,,,,,,,8.388775561,13.50901953,3.14719768,6.90459628,10.58058388,16.04400093
19B302.18.11,3,AM,AE,"changealignment_Indv. Darkfield, calculated contrast",IQT-HT1,Blue,0.004678076,0.005434196,0.001945621,213.5425652,1.544742883,,,,,,,,,,12.98573579,22.80032856,3.313959241,21.19058245,18.93700764,41.72853149
19B302.18.12,3,AM,AE,"changealignment_Indv. Darkfield, calculated contrast",IQT-HT1,Blue,0.003096992,0.003748767,0.001981202,145.1861453,1.585510141,,,,,,,,,,13.6140248,24.03435802,2.971228832,13.56715542,14.96321771,36.65400517
19B302.18.21,3,AM,AE,"changealignment_Indv. Darkfield, calculated contrast",IQT-HT1,Blue,0.003698489,0.003859512,0.001655722,161.0429801,1.654255761,,,,,,,,,,8.378432387,16.2131072,3.825317917,10.91727674,8.391293359,14.43347399
19B302.18.22,3,AM,AE,"changealignment_Indv. Darkfield, calculated contrast",IQT-HT1,Blue,0.00406449,0.004664237,0.001814878,161.8586238,1.629905178,,,,,,,,,,13.63293064,24.48134038,3.472132075,20.00794694,24.20343109,39.03563986
19B302.18.31,3,AM,AE,"changealignment_Indv. Darkfield, calculated contrast",IQT-HT1,Blue,0.002655543,0.003063934,0.001409053,75.02480057,1.917766031,,,,,,,,,,4.646269257,9.864695655,1.863803433,2.494068298,3.355795985,6.455982906
19B302.18.32,3,AM,AE,"changealignment_Indv. Darkfield, calculated contrast",IQT-HT1,Blue,0.003701615,0.004622485,0.002314273,105.876366,1.983553619,,,,,,,,,,8.429159088,13.49790347,2.911192161,6.926933854,10.59968581,16.04012327
19B167.04.11,1,AM,AE,"changealignment_Indv. Darkfield, CSV contrast",IQT-HT1,Red,0.001528185,0.004131851,0.005606815,1120.154821,3.826254182,,,,,,,,,,1.736851043,2.666604236,2.885726575,4.472980933,4.548921247,8.429324795
19B167.04.12,1,AM,AE,"changealignment_Indv. Darkfield, CSV contrast",IQT-HT1,Red,0.001349633,0.004202321,0.005098659,611.8489494,2.490404832,,,,,,,,,,1.846585699,2.168375306,2.578507143,3.737734042,3.955122784,6.710857874
19B167.04.21,1,AM,AE,"changealignment_Indv. Darkfield, CSV contrast",IQT-HT1,Red,0.001530291,0.00402544,0.003636073,185.6645567,3.45676453,,,,,,,,,,2.05051661,4.773744645,4.610820149,4.034746475,4.02166191,5.661609318
19B167.04.22,1,AM,AE,"changealignment_Indv. Darkfield, CSV contrast",IQT-HT1,Red,0.001410241,0.003621009,0.003219383,173.484482,2.432273674,,,,,,,,,,2.61841141,3.971988293,4.380048801,3.611381948,3.744515507,5.189969186
19B167.04.31,1,AM,AE,"changealignment_Indv. Darkfield, CSV contrast",IQT-HT1,Red,0.001743776,0.004960062,0.005509179,415.8083531,2.509504229,,,,,,,,,,2.185441632,3.421262884,3.005740878,5.127932457,4.932942803,7.715767939
19B167.04.32,1,AM,AE,"changealignment_Indv. Darkfield, CSV contrast",IQT-HT1,Red,0.001409811,0.003901412,0.003935306,253.6414515,2.782518174,,,,,,,,,,2.482559601,5.435613922,6.34597102,4.768039602,4.902194926,6.489224015
19B167.04.11,2,AM,AE,"changealignment_Indv. Darkfield, CSV contrast",IQT-HT1,Red,0.001574257,0.004205368,0.005497579,1115.065517,3.801543957,,,,,,,,,,1.660899967,2.668868678,2.88312837,4.504319133,4.590499302,8.4664742
19B167.04.12,2,AM,AE,"changealignment_Indv. Darkfield, CSV contrast",IQT-HT1,Red,0.001376725,0.004244534,0.005026363,573.9841946,2.484346754,,,,,,,,,,2.183797274,2.163125067,2.569478428,3.950738871,3.976704273,6.759747448
19B167.04.21,2,AM,AE,"changealignment_Indv. Darkfield, CSV contrast",IQT-HT1,Red,0.00158109,0.004097215,0.00355924,200.6087307,3.451443374,,,,,,,,,,2.239460771,4.768077764,4.587853851,4.215450563,4.027864639,5.695024424
19B167.04.22,2,AM,AE,"changealignment_Indv. Darkfield, CSV contrast",IQT-HT1,Red,0.001442414,0.003658842,0.003163515,164.1572013,2.435362996,,,,,,,,,,2.600450041,3.954362508,4.383974886,3.622189816,3.750817735,5.233606068
19B167.04.31,2,AM,AE,"changealignment_Indv. Darkfield, CSV contrast",IQT-HT1,Red,0.001801146,0.005037485,0.005361264,327.7196779,2.504683601,,,,,,,,,,2.12423441,3.448586974,2.973784366,5.184926209,4.992298701,7.734630789
19B167.04.32,2,AM,AE,"changealignment_Indv. Darkfield, CSV contrast",IQT-HT1,Red,0.001450887,0.003957734,0.003866768,333.2986059,2.786088208,,,,,,,,,,2.415388891,5.408318069,6.302561185,4.7684458,4.913056556,6.520951574
19B167.04.11,3,AM,AE,"changealignment_Indv. Darkfield, CSV contrast",IQT-HT1,Red,0.001553112,0.004173667,0.00555902,806.0931377,3.814815958,,,,,,,,,,1.741498242,2.683015181,2.914790573,4.492860328,4.574844742,8.551478772
19B167.04.12,3,AM,AE,"changealignment_Indv. Darkfield, CSV contrast",IQT-HT1,Red,0.001362143,0.004226445,0.005048562,635.2474197,2.4762692,,,,,,,,,,2.104502688,2.143604273,2.548027637,3.846064681,3.979056156,6.723738394
19B167.04.21,3,AM,AE,"changealignment_Indv. Darkfield, CSV contrast",IQT-HT1,Red,0.001549198,0.004048926,0.003614699,196.5476252,3.45040314,,,,,,,,,,2.346605234,4.782004955,4.64711285,4.199016944,4.034978217,5.704156842
19B167.04.22,3,AM,AE,"changealignment_Indv. Darkfield, CSV contrast",IQT-HT1,Red,0.001440274,0.003652142,0.003191544,161.1347893,2.423381956,,,,,,,,,,2.636643067,3.959306975,4.401800673,3.611730915,3.754194051,5.207398846
19B167.04.31,3,AM,AE,"changealignment_Indv. Darkfield, CSV contrast",IQT-HT1,Red,0.001748573,0.004963783,0.005489223,277.9462942,2.505179084,,,,,,,,,,2.31772389,3.484058849,2.985729057,5.137781021,4.955116604,7.763089959
19B167.04.32,3,AM,AE,"changealignment_Indv. Darkfield, CSV contrast",IQT-HT1,Red,0.001437468,0.003927337,0.003900281,209.0082883,2.773837425,,,,,,,,,,2.451883196,5.429572579,6.362371121,4.745223843,4.923370798,6.533633891
19B170.12.11,1,AM,AE,"changealignment_Indv. Darkfield, CSV contrast",IQT-HT1,Blue,0.005426945,0.005037628,0.00101084,505.0666725,1.576789783,,,,,,,,,,9.904865712,19.69618791,2.620783973,13.40219522,16.75345495,30.93137122
19B170.12.12,1,AM,AE,"changealignment_Indv. Darkfield, CSV contrast",IQT-HT1,Blue,0.002897773,0.002492859,0.000595783,128.6833655,1.695092832,,,,,,,,,,14.10863649,32.88449375,1.752903139,8.762717167,12.02377284,26.03127796
19B170.12.21,1,AM,AE,"changealignment_Indv. Darkfield, CSV contrast",IQT-HT1,Blue,0.003179649,0.002682917,0.000620009,122.8784536,1.757211552,,,,,,,,,,10.15735702,20.51613199,2.819677655,7.788373373,10.41968426,26.37344045
19B170.12.22,1,AM,AE,"changealignment_Indv. Darkfield, CSV contrast",IQT-HT1,Blue,0.003484514,0.003093891,0.000601297,198.9062026,1.879087162,,,,,,,,,,12.60694932,29.61938688,2.125836236,10.64193354,14.10748203,30.45349982
19B170.12.31,1,AM,AE,"changealignment_Indv. Darkfield, CSV contrast",IQT-HT1,Blue,0.004194465,0.003773439,0.001022277,173.3386902,1.566112254,,,,,,,,,,12.88417135,27.7375058,2.058623195,10.53196766,12.02251252,37.39603784
19B170.12.32,1,AM,AE,"changealignment_Indv. Darkfield, CSV contrast",IQT-HT1,Blue,0.003615384,0.003433827,0.000698358,311.4275747,1.419879871,,,,,,,,,,12.89124578,25.05889397,1.982149247,13.34002736,17.61041619,30.04236355
19B170.12.11,2,AM,AE,"changealignment_Indv. Darkfield, CSV contrast",IQT-HT1,Blue,0.005437253,0.005060595,0.001025695,385.5262636,1.569188409,,,,,,,,,,9.849002626,19.83450861,2.464803694,13.47078057,17.01450934,30.8364059
19B170.12.12,2,AM,AE,"changealignment_Indv. Darkfield, CSV contrast",IQT-HT1,Blue,0.00293549,0.002552676,0.000619195,128.2946694,1.701837601,,,,,,,,,,14.34691424,32.73802433,4.798976973,8.749621841,12.02798035,62.62563686
19B170.12.21,2,AM,AE,"changealignment_Indv. Darkfield, CSV contrast",IQT-HT1,Blue,0.003177123,0.002677079,0.00061513,137.6318593,1.748842605,,,,,,,,,,10.19602049,20.68448382,3.168528404,7.968049107,10.51757019,27.12825341
19B170.12.22,2,AM,AE,"changealignment_Indv. Darkfield, CSV contrast",IQT-HT1,Blue,0.00350198,0.003120318,0.0006077,199.8505091,1.873997534,,,,,,,,,,12.73980202,29.73558458,2.023376433,10.80535484,14.06740114,30.11994579
19B170.12.31,2,AM,AE,"changealignment_Indv. Darkfield, CSV contrast",IQT-HT1,Blue,0.004153642,0.003718714,0.00098485,168.3179342,1.56636332,,,,,,,,,,12.71279214,27.89267413,2.241680051,10.72510948,12.36241045,38.97304647
19B170.12.32,2,AM,AE,"changealignment_Indv. Darkfield, CSV contrast",IQT-HT1,Blue,0.003619469,0.003435322,0.000675153,277.2781446,1.440888425,,,,,,,,,,12.98439255,25.75911779,2.181906403,13.65643009,18.13901676,32.46111247
19B170.12.11,3,AM,AE,"changealignment_Indv. Darkfield, CSV contrast",IQT-HT1,Blue,0.005433719,0.005061329,0.00102807,610.0277841,1.569295131,,,,,,,,,,10.02055128,20.18322099,2.458811266,13.60400983,17.11866122,30.98454916
19B170.12.12,3,AM,AE,"changealignment_Indv. Darkfield, CSV contrast",IQT-HT1,Blue,0.002932101,0.002552107,0.000618311,101.426562,1.703280402,,,,,,,,,,14.37454503,32.98053326,5.394742876,8.78646955,12.04275068,66.48097116
19B170.12.21,3,AM,AE,"changealignment_Indv. Darkfield, CSV contrast",IQT-HT1,Blue,0.003177234,0.002682772,0.000621174,130.6557131,1.747755903,,,,,,,,,,10.25560122,20.65696494,3.297892499,7.987752735,10.4967612,27.38375012
19B170.12.22,3,AM,AE,"changealignment_Indv. Darkfield, CSV contrast",IQT-HT1,Blue,0.003502498,0.003123214,0.000611874,171.1333344,1.877544967,,,,,,,,,,12.82399839,30.14815411,2.013535684,10.79887115,14.13813367,30.62922207
19B170.12.31,3,AM,AE,"changealignment_Indv. Darkfield, CSV contrast",IQT-HT1,Blue,0.00416602,0.003738003,0.001003024,177.3100354,1.563618553,,,,,,,,,,12.67625494,28.26084673,2.121057858,10.76417463,12.29187326,38.91655395
19B170.12.32,3,AM,AE,"changealignment_Indv. Darkfield, CSV contrast",IQT-HT1,Blue,0.003625023,0.003443925,0.000686812,302.6534254,1.437537656,,,,,,,,,,13.05384503,25.7693783,2.099487797,13.71830529,18.36136344,32.44933116
19B176.04.11,1,AM,AE,"changealignment_Indv. Darkfield, CSV contrast",IQT-HT1,Red,0.001772825,0.004856103,0.006113597,700.7840246,3.720486369,,,,,,,,,,2.829268552,4.091729137,4.895637129,4.38899425,4.548792532,8.890273046
19B176.04.12,1,AM,AE,"changealignment_Indv. Darkfield, CSV contrast",IQT-HT1,Red,0.00178506,0.004985179,0.006021181,1997.112962,3.640319941,,,,,,,,,,3.008711378,3.609112724,3.677772936,4.765641441,4.992081919,9.976692597
19B176.04.21,1,AM,AE,"changealignment_Indv. Darkfield, CSV contrast",IQT-HT1,Red,0.001782036,0.004789963,0.004429793,190.9056601,2.145233686,,,,,,,,,,2.581560657,4.176025615,4.431607671,4.485598776,4.371934997,6.434343559
19B176.04.22,1,AM,AE,"changealignment_Indv. Darkfield, CSV contrast",IQT-HT1,Red,0.001809582,0.004431289,0.00358522,995.665355,2.13892761,,,,,,,,,,2.075984981,3.688345114,5.410572647,3.981483595,4.183562766,5.004796509
19B176.04.31,1,AM,AE,"changealignment_Indv. Darkfield, CSV contrast",IQT-HT1,Red,0.001816843,0.005247745,0.006447464,1081.312219,3.476845275,,,,,,,,,,2.170634284,3.2062705,4.039818106,5.405921038,5.678603533,9.826508533
19B176.04.32,1,AM,AE,"changealignment_Indv. Darkfield, CSV contrast",IQT-HT1,Red,0.001711002,0.004666692,0.004973256,819.7594094,3.467134058,,,,,,,,,,2.277733903,4.329532242,4.414077705,5.058384462,5.423786108,9.786607329
19B176.04.11,2,AM,AE,"changealignment_Indv. Darkfield, CSV contrast",IQT-HT1,Red,0.001755406,0.00482428,0.006111688,454.5691077,3.700569455,,,,,,,,,,2.888459191,4.11640194,4.828042553,4.394139891,4.560133723,8.923220777
19B176.04.12,2,AM,AE,"changealignment_Indv. Darkfield, CSV contrast",IQT-HT1,Red,0.001778519,0.004964336,0.006017122,1026.776303,3.634110043,,,,,,,,,,3.07050732,3.622583477,3.714421867,4.763737044,4.97139627,9.990724228
19B176.04.21,2,AM,AE,"changealignment_Indv. Darkfield, CSV contrast",IQT-HT1,Red,0.001762594,0.004769259,0.004435386,221.5729778,2.145697494,,,,,,,,,,2.646298024,4.195831535,4.413818056,4.511092904,4.369477202,6.437240495
19B176.04.22,2,AM,AE,"changealignment_Indv. Darkfield, CSV contrast",IQT-HT1,Red,0.001800153,0.004417852,0.003585542,782.3111806,2.127660466,,,,,,,,,,2.074033361,3.734754509,5.351750542,3.99667354,4.184666143,4.998362371
19B176.04.31,2,AM,AE,"changealignment_Indv. Darkfield, CSV contrast",IQT-HT1,Red,0.001804956,0.005228742,0.006455262,1026.893144,3.47377763,,,,,,,,,,2.228409289,3.161913087,3.987248969,5.384750757,5.683372671,9.831043933
19B176.04.32,2,AM,AE,"changealignment_Indv. Darkfield, CSV contrast",IQT-HT1,Red,0.001704406,0.004656795,0.004967672,685.2441836,3.464379352,,,,,,,,,,2.265404302,4.352978058,4.409311375,5.062172119,5.454122682,9.84367056
19B176.04.11,3,AM,AE,"changealignment_Indv. Darkfield, CSV contrast",IQT-HT1,Red,0.001785871,0.004878316,0.006131532,569.9149973,3.709405431,,,,,,,,,,2.871903024,4.138870504,4.926772721,4.371411073,4.565876168,9.008617891
19B176.04.12,3,AM,AE,"changealignment_Indv. Darkfield, CSV contrast",IQT-HT1,Red,0.001798177,0.004998158,0.006019194,1043.994455,3.630604759,,,,,,,,,,3.175616644,3.652617801,3.746192003,4.727546571,4.992648745,10.08625895
19B176.04.21,3,AM,AE,"changealignment_Indv. Darkfield, CSV contrast",IQT-HT1,Red,0.001791856,0.004807702,0.004432467,239.73099,2.135997962,,,,,,,,,,2.577017792,4.212266842,4.437491689,4.507327113,4.358699704,6.46854125
19B176.04.22,3,AM,AE,"changealignment_Indv. Darkfield, CSV contrast",IQT-HT1,Red,0.001821982,0.00444051,0.003584986,854.9191899,2.133347945,,,,,,,,,,2.074194075,3.674683888,5.473588377,3.940407293,4.181407839,5.19771304
19B176.04.31,3,AM,AE,"changealignment_Indv. Darkfield, CSV contrast",IQT-HT1,Red,0.001830261,0.00526776,0.00646332,905.7699511,3.475945295,,,,,,,,,,2.135167556,3.265020687,4.012846765,5.403205119,5.679088094,9.889262013
19B176.04.32,3,AM,AE,"changealignment_Indv. Darkfield, CSV contrast",IQT-HT1,Red,0.001724615,0.004681255,0.004969696,711.0946693,3.462043614,,,,,,,,,,2.325815276,4.406469499,4.42090283,5.066015897,5.432113841,9.85831152
19B251.13.11,1,AM,AE,"changealignment_Indv. Darkfield, CSV contrast",IQT-HT1,Blue,0.005138272,0.005165024,0.001439075,406.9404396,1.905508368,,,,,,,,,,8.459880169,18.31164283,1.954826187,12.83148617,16.38943115,31.82653515
19B251.13.12,1,AM,AE,"changealignment_Indv. Darkfield, CSV contrast",IQT-HT1,Blue,0.0046063,0.00466443,0.000949171,651.7218068,1.341717444,,,,,,,,,,12.33336231,25.13774407,3.209089812,18.94794733,25.26809732,65.94497088
19B251.13.21,1,AM,AE,"changealignment_Indv. Darkfield, CSV contrast",IQT-HT1,Blue,0.003967718,0.003909,0.000855013,255.2917319,1.467821738,,,,,,,,,,10.08513264,18.84473102,2.795720377,12.49748111,14.0018984,34.63730334
19B251.13.22,1,AM,AE,"changealignment_Indv. Darkfield, CSV contrast",IQT-HT1,Blue,0.003043822,0.002720911,0.000622166,162.1713711,1.907493908,,,,,,,,,,13.43569261,37.57859074,9.859535819,11.66977058,13.9125929,56.88734319
19B251.13.31,1,AM,AE,"changealignment_Indv. Darkfield, CSV contrast",IQT-HT1,Blue,0.004146447,0.004080077,0.001183461,254.9434619,1.99498169,,,,,,,,,,10.16289308,25.68635,2.737645287,12.04955816,14.68791203,56.29838414
19B251.13.32,1,AM,AE,"changealignment_Indv. Darkfield, CSV contrast",IQT-HT1,Blue,0.003644192,0.003870294,0.000837379,300.2297587,1.440496862,,,,,,,,,,12.41564114,24.83907349,2.084070669,13.39272437,23.52764459,44.45533901
19B251.13.11,2,AM,AE,"changealignment_Indv. Darkfield, CSV contrast",IQT-HT1,Blue,0.00513761,0.005164141,0.001457617,662.2040921,1.908019791,,,,,,,,,,8.613637601,18.28817183,2.441644865,12.98268034,16.54883941,35.22373398
19B251.13.12,2,AM,AE,"changealignment_Indv. Darkfield, CSV contrast",IQT-HT1,Blue,0.004614807,0.004676348,0.000960886,445.579361,1.341331422,,,,,,,,,,12.75480531,25.19350002,3.323402967,19.16927582,25.58266221,65.98661248
19B251.13.21,2,AM,AE,"changealignment_Indv. Darkfield, CSV contrast",IQT-HT1,Blue,0.00396856,0.003905573,0.000861519,355.4298996,1.468307954,,,,,,,,,,10.04509494,18.89849785,2.773260225,12.52662932,14.04700886,34.94859878
19B251.13.22,2,AM,AE,"changealignment_Indv. Darkfield, CSV contrast",IQT-HT1,Blue,0.00304712,0.002724197,0.000626777,180.4254129,1.907040739,,,,,,,,,,13.47797279,37.94995537,10.77129944,11.71353868,14.02834014,60.70682221
19B251.13.31,2,AM,AE,"changealignment_Indv. Darkfield, CSV contrast",IQT-HT1,Blue,0.004144909,0.004081493,0.001193004,268.8155093,1.991927251,,,,,,,,,,10.20847857,25.73134088,3.180200425,12.15413415,14.71918701,56.83001436
19B251.13.32,2,AM,AE,"changealignment_Indv. Darkfield, CSV contrast",IQT-HT1,Blue,0.003651362,0.003874649,0.000841659,285.0415382,1.445573416,,,,,,,,,,12.32343747,24.96871932,1.985700805,13.31447307,23.70155157,45.13003007
19B251.13.11,3,AM,AE,"changealignment_Indv. Darkfield, CSV contrast",IQT-HT1,Blue,0.005141012,0.00515969,0.001453538,556.5544671,1.910318673,,,,,,,,,,8.512938491,18.56860192,2.297611258,13.05173023,16.64363495,35.80368331
19B251.13.12,3,AM,AE,"changealignment_Indv. Darkfield, CSV contrast",IQT-HT1,Blue,0.004586891,0.004632261,0.000943777,617.6354437,1.341310024,,,,,,,,,,12.95691775,25.79520616,3.181140476,19.32686382,25.4314765,71.02292339
19B251.13.21,3,AM,AE,"changealignment_Indv. Darkfield, CSV contrast",IQT-HT1,Blue,0.003972211,0.003913617,0.000866505,383.6981854,1.46565441,,,,,,,,,,10.24932186,18.99704311,2.71345177,12.56647709,14.1071902,35.62758625
19B251.13.22,3,AM,AE,"changealignment_Indv. Darkfield, CSV contrast",IQT-HT1,Blue,0.00303657,0.002706925,0.000622793,172.7964316,1.914050259,,,,,,,,,,13.38764128,37.70535831,12.66569125,11.73562897,14.21746188,62.74022393
19B251.13.31,3,AM,AE,"changealignment_Indv. Darkfield, CSV contrast",IQT-HT1,Blue,0.004160047,0.00410933,0.00121314,261.882149,1.998380362,,,,,,,,,,10.38709362,25.71385929,2.833814147,12.16465602,14.73263375,58.61721572
19B251.13.32,3,AM,AE,"changealignment_Indv. Darkfield, CSV contrast",IQT-HT1,Blue,0.00364041,0.003869119,0.000849735,254.7703206,1.43663766,,,,,,,,,,12.68104083,25.70751743,1.956501883,13.43568348,23.43822604,45.02348759
19B301.06.11,1,AM,AE,"changealignment_Indv. Darkfield, CSV contrast",IQT-HT1,Red,0.002850898,0.006309649,0.005770555,394.8138941,3.226271675,,,,,,,,,,2.288098114,4.357892047,6.068406458,7.761159433,7.471692607,8.621022742
19B301.06.12,1,AM,AE,"changealignment_Indv. Darkfield, CSV contrast",IQT-HT1,Red,0.002845727,0.00646543,0.006055691,719.6585732,3.529383366,,,,,,,,,,2.431773988,4.444368921,5.544680564,7.889805052,7.23173829,9.770910121
19B301.06.21,1,AM,AE,"changealignment_Indv. Darkfield, CSV contrast",IQT-HT1,Red,0.002805045,0.006162828,0.005296923,1405.636415,3.041327679,,,,,,,,,,1.973232274,3.405889084,4.862165629,6.243867037,6.040960754,7.010501961
19B301.06.22,1,AM,AE,"changealignment_Indv. Darkfield, CSV contrast",IQT-HT1,Red,0.00286605,0.00673056,0.005964098,509.7452397,2.457266537,,,,,,,,,,2.331898303,4.472619556,6.351777934,6.942805413,6.542154952,7.658311821
19B301.06.31,1,AM,AE,"changealignment_Indv. Darkfield, CSV contrast",IQT-HT1,Red,0.002694988,0.006118904,0.005573715,827.8761894,3.260831769,,,,,,,,,,2.120569215,3.736567375,5.260705216,6.460841473,6.665339469,8.90958046
19B301.06.32,1,AM,AE,"changealignment_Indv. Darkfield, CSV contrast",IQT-HT1,Red,0.003016656,0.006991313,0.006813353,432.8188989,2.380276751,,,,,,,,,,2.455086744,4.320235712,6.798287608,6.945776233,6.671563457,9.661767297
19B301.06.11,2,AM,AE,"changealignment_Indv. Darkfield, CSV contrast",IQT-HT1,Red,0.00291666,0.00642881,0.005804149,577.4348333,3.251924945,,,,,,,,,,2.234916415,4.39027877,6.047138322,7.786225131,7.549714058,8.70446683
19B301.06.12,2,AM,AE,"changealignment_Indv. Darkfield, CSV contrast",IQT-HT1,Red,0.002873933,0.006513839,0.006072397,710.2674295,3.538008449,,,,,,,,,,2.373475829,4.441738801,5.496826489,7.846931987,7.226262335,9.751646873
19B301.06.21,2,AM,AE,"changealignment_Indv. Darkfield, CSV contrast",IQT-HT1,Red,0.002851753,0.006238878,0.005310802,617.1055812,3.071685776,,,,,,,,,,1.94339858,3.46519416,4.881926358,6.284721595,6.069901234,7.029936777
19B301.06.22,2,AM,AE,"changealignment_Indv. Darkfield, CSV contrast",IQT-HT1,Red,0.002911035,0.006807477,0.005975431,558.5434389,2.47544926,,,,,,,,,,2.405729745,4.349301815,6.353729796,6.965353165,6.55223234,7.646032861
19B301.06.31,2,AM,AE,"changealignment_Indv. Darkfield, CSV contrast",IQT-HT1,Red,0.002739492,0.0061995,0.005590425,469.2172982,3.293156053,,,,,,,,,,2.043233448,3.760204287,5.247089377,6.453925744,6.649807364,8.910067452
19B301.06.32,2,AM,AE,"changealignment_Indv. Darkfield, CSV contrast",IQT-HT1,Red,0.00306315,0.007064268,0.006800426,566.0944775,2.412357201,,,,,,,,,,2.400970019,4.324092303,6.779735159,6.947817187,6.655218717,9.601327762
19B301.06.11,3,AM,AE,"changealignment_Indv. Darkfield, CSV contrast",IQT-HT1,Red,0.002912972,0.006415403,0.005780929,569.045754,3.250024401,,,,,,,,,,2.252122567,4.332873266,5.964859156,7.703627903,7.486339807,8.619863011
19B301.06.12,3,AM,AE,"changealignment_Indv. Darkfield, CSV contrast",IQT-HT1,Red,0.002885636,0.006537746,0.006071028,707.6319634,3.544603976,,,,,,,,,,2.357578211,4.446699512,5.557671854,7.870028894,7.238979373,9.767637353
19B301.06.21,3,AM,AE,"changealignment_Indv. Darkfield, CSV contrast",IQT-HT1,Red,0.002855741,0.006244569,0.005298971,581.8760585,3.065933623,,,,,,,,,,1.917404013,3.436388346,4.825232702,6.267594923,6.048770919,6.994721623
19B301.06.22,3,AM,AE,"changealignment_Indv. Darkfield, CSV contrast",IQT-HT1,Red,0.002919888,0.006831793,0.005978184,413.0995661,2.477306545,,,,,,,,,,2.343450983,4.414757256,6.33376531,6.955925258,6.549809062,7.66769169
19B301.06.31,3,AM,AE,"changealignment_Indv. Darkfield, CSV contrast",IQT-HT1,Red,0.002743162,0.006208633,0.005579079,870.1759835,3.288911024,,,,,,,,,,2.043891545,3.700114349,5.25488927,6.466618464,6.652089417,8.92752987
19B301.06.32,3,AM,AE,"changealignment_Indv. Darkfield, CSV contrast",IQT-HT1,Red,0.003067231,0.007077495,0.006789103,460.709349,2.414428756,,,,,,,,,,2.457139978,4.296368455,6.800935617,6.94092666,6.651674537,9.704213893
19B302.18.11,1,AM,AE,"changealignment_Indv. Darkfield, CSV contrast",IQT-HT1,Blue,0.004623612,0.005349795,0.001903661,472.5921605,1.535559811,,,,,,,,,,15.08108395,30.55958451,3.419329994,21.78885189,20.69453476,50.68065816
19B302.18.12,1,AM,AE,"changealignment_Indv. Darkfield, CSV contrast",IQT-HT1,Blue,0.003077717,0.003712148,0.001971567,228.0579648,1.580031114,,,,,,,,,,17.03873311,33.7404211,3.401961813,14.29616868,15.91952678,43.94598716
19B302.18.21,1,AM,AE,"changealignment_Indv. Darkfield, CSV contrast",IQT-HT1,Blue,0.00365961,0.003799631,0.001620442,290.004306,1.651861401,,,,,,,,,,9.752888725,20.66585654,4.4771447,11.44385507,8.768879387,15.85512044
19B302.18.22,1,AM,AE,"changealignment_Indv. Darkfield, CSV contrast",IQT-HT1,Blue,0.004038384,0.004615442,0.00180839,435.5058613,1.612606613,,,,,,,,,,17.1033106,34.89226446,4.501981584,21.37690478,28.31085589,49.61363458
19B302.18.31,1,AM,AE,"changealignment_Indv. Darkfield, CSV contrast",IQT-HT1,Blue,0.002624832,0.003017634,0.001374162,202.4744691,1.91868309,,,,,,,,,,5.219116635,11.1188965,1.623368739,2.509700028,3.338816355,6.134367015
19B302.18.32,1,AM,AE,"changealignment_Indv. Darkfield, CSV contrast",IQT-HT1,Blue,0.003675373,0.004567093,0.002300093,153.8913853,1.981009913,,,,,,,,,,8.606479328,15.13364882,3.273238102,7.082584116,11.4501727,18.41731332
19B302.18.11,2,AM,AE,"changealignment_Indv. Darkfield, CSV contrast",IQT-HT1,Blue,0.004664621,0.005426347,0.001949229,615.4310109,1.536212146,,,,,,,,,,15.38331048,31.1382617,3.38187204,22.18994583,20.9635354,53.15516167
19B302.18.12,2,AM,AE,"changealignment_Indv. Darkfield, CSV contrast",IQT-HT1,Blue,0.003093326,0.003761835,0.002002477,223.3491749,1.58328855,,,,,,,,,,16.88168637,33.87642016,3.532567644,14.28957857,16.06129091,46.24025551
19B302.18.21,2,AM,AE,"changealignment_Indv. Darkfield, CSV contrast",IQT-HT1,Blue,0.003685334,0.003836683,0.001650956,269.911985,1.65409085,,,,,,,,,,9.826632021,20.75648496,4.387760709,11.53127642,8.751956922,15.95413981
