SampleID,Trial,Operator,Exposure,Dark_Calibr,WhichIQT,Wgcolor,TP_B,TP_G,TP_R,AU,SU,CU_B,CU_G,CU_R,dummy1,dummy2,dummy3,dummy4,dummy5,dummy6,Centercontrast_B,Centercontrast_G,Centercontrast_R,Meancontrast_B,Meancontrast_G,Meancontrast_R
19B301.06.21,1,AM,AE,"Interpolated Darkfield, calculated contrast",IQT-HT1,Red,0.002829835,0.006162782,0.005238741,349.2497521,3.055850884,,,,,,,,,,1.802977969,2.811443173,4.162436054,6.242800766,5.913927222,6.691830189
19B301.06.22,1,AM,AE,"Interpolated Darkfield, calculated contrast",IQT-HT1,Red,0.002862263,0.006709786,0.005952386,259.8052705,2.462793369,,,,,,,,,,1.980086418,3.686308619,5.510028989,6.995780374,6.500631284,7.264820352
19B301.06.31,1,AM,AE,"Interpolated Darkfield, calculated contrast",IQT-HT1,Red,0.002717637,0.00612224,0.005502842,405.1269368,3.273064646,,,,,,,,,,1.928803289,3.217646729,4.499251347,6.531299811,6.561504743,8.462295982
19B301.06.32,1,AM,AE,"Interpolated Darkfield, calculated contrast",IQT-HT1,Red,0.003011251,0.0069722,0.006796892,338.206784,2.379841655,,,,,,,,,,2.154235361,3.607609735,5.660229187,6.977182395,6.576794167,9.220561478
19B301.06.11,2,AM,AE,"Interpolated Darkfield, calculated contrast",IQT-HT1,Red,0.002907897,0.006406323,0.005796314,289.3560218,3.254404046,,,,,,,,,,2.030111723,3.54161481,5.183822504,7.812954681,7.393406895,8.263621323
19B301.06.12,2,AM,AE,"Interpolated Darkfield, calculated contrast",IQT-HT1,Red,0.002905856,0.006531564,0.006011143,336.1947314,3.524633556,,,,,,,,,,2.094163004,3.502636241,4.865816726,7.794201161,7.111265326,9.225457491
19B301.06.21,2,AM,AE,"Interpolated Darkfield, calculated contrast",IQT-HT1,Red,0.002874868,0.006234157,0.005248985,335.0285456,3.085602078,,,,,,,,,,1.718066309,2.872992801,4.194558074,6.308335155,5.95762844,6.69878033
19B301.06.22,2,AM,AE,"Interpolated Darkfield, calculated contrast",IQT-HT1,Red,0.002904363,0.006783572,0.005963739,311.4063727,2.479556848,,,,,,,,,,1.997755561,3.605485911,5.524873972,7.006616494,6.510987966,7.243178847
19B301.06.31,2,AM,AE,"Interpolated Darkfield, calculated contrast",IQT-HT1,Red,0.002768481,0.006213997,0.00552287,353.6906819,3.303314317,,,,,,,,,,1.884503385,3.207543962,4.509722191,6.516924131,6.542456916,8.499974873
19B301.06.32,2,AM,AE,"Interpolated Darkfield, calculated contrast",IQT-HT1,Red,0.003059996,0.007049391,0.006788985,372.9897275,2.411314218,,,,,,,,,,2.070519348,3.602516461,5.624640442,6.96968988,6.557473039,9.147140315
19B301.06.11,3,AM,AE,"Interpolated Darkfield, calculated contrast",IQT-HT1,Red,0.00292357,0.006428573,0.005798131,341.2775119,3.2540658,,,,,,,,,,1.988837809,3.49332015,5.104562933,7.71758187,7.329290335,8.190781958
19B301.06.12,3,AM,AE,"Interpolated Darkfield, calculated contrast",IQT-HT1,Red,0.002920105,0.00655952,0.006011901,329.6978979,3.531497065,,,,,,,,,,2.00299063,3.545041794,4.908560945,7.81889564,7.140137185,9.208779484
19B301.06.21,3,AM,AE,"Interpolated Darkfield, calculated contrast",IQT-HT1,Red,0.002883585,0.006248975,0.005243258,294.9823305,3.07963841,,,,,,,,,,1.720900637,2.813182613,4.145858804,6.290310236,5.936118829,6.6658523
19B301.06.22,3,AM,AE,"Interpolated Darkfield, calculated contrast",IQT-HT1,Red,0.002913649,0.006808367,0.005965678,299.5067775,2.481554632,,,,,,,,,,1.958157611,3.651854799,5.579612708,7.015564895,6.517744752,7.248085557
19B301.06.31,3,AM,AE,"Interpolated Darkfield, calculated contrast",IQT-HT1,Red,0.002771973,0.006223481,0.005512829,335.8873708,3.299346504,,,,,,,,,,1.842208279,3.16541021,4.511881059,6.512543826,6.546826677,8.55940022
19B301.06.32,3,AM,AE,"Interpolated Darkfield, calculated contrast",IQT-HT1,Red,0.003066711,0.00706795,0.006781239,274.2069932,2.413219519,,,,,,,,,,2.116644328,3.592004745,5.666577409,6.975591497,6.550631847,9.225830253
19B302.18.11,1,AM,AE,"Interpolated Darkfield, calculated contrast",IQT-HT1,Blue_badalignment,0.004628179,0.005349544,0.001920354,233.5384768,1.537288029,,,,,,,,,,12.99235511,23.1670446,3.877529821,21.02918891,19.26062449,43.23766753
19B302.18.12,1,AM,AE,"Interpolated Darkfield, calculated contrast",IQT-HT1,Blue_badalignment,0.003072517,0.003704269,0.001976489,144.9553768,1.580478787,,,,,,,,,,14.16074355,24.31126247,3.730366221,14.07981846,15.16330796,38.23881594
19B302.18.21,1,AM,AE,"Interpolated Darkfield, calculated contrast",IQT-HT1,Blue_badalignment,0.003652823,0.003791559,0.001629635,154.1133297,1.651962078,,,,,,,,,,8.430519941,16.42187887,4.171241364,11.1653441,8.530356475,14.59268597
19B302.18.22,1,AM,AE,"Interpolated Darkfield, calculated contrast",IQT-HT1,Blue_badalignment,0.004026515,0.004599463,0.001813945,209.2211779,1.612116507,,,,,,,,,,13.93460459,25.70060453,4.905180455,21.16762008,25.71037458,42.41716226
19B302.18.31,1,AM,AE,"Interpolated Darkfield, calculated contrast",IQT-HT1,Blue_badalignment,0.00262881,0.003040473,0.001401435,72.64001788,1.88117068,,,,,,,,,,4.656711042,9.843468681,1.718346109,2.500881597,3.284204794,6.136862147
19B302.18.32,1,AM,AE,"Interpolated Darkfield, calculated contrast",IQT-HT1,Blue_badalignment,0.003664654,0.004549599,0.002292125,94.87296593,1.977606703,,,,,,,,,,8.365459427,13.49433341,3.37732453,6.986458206,10.75058839,16.57877336
19B302.18.11,2,AM,AE,"Interpolated Darkfield, calculated contrast",IQT-HT1,Blue_badalignment,0.004659262,0.005416449,0.001962099,258.0187216,1.537399692,,,,,,,,,,13.33140774,23.39488023,3.906922493,21.44108953,19.48805416,44.97358742
19B302.18.12,2,AM,AE,"Interpolated Darkfield, calculated contrast",IQT-HT1,Blue_badalignment,0.003083057,0.003748067,0.002004368,173.0799416,1.583016131,,,,,,,,,,14.07393572,24.60241483,3.876886382,14.11664531,15.32340678,39.80472551
19B302.18.21,2,AM,AE,"Interpolated Darkfield, calculated contrast",IQT-HT1,Blue_badalignment,0.003677502,0.003827648,0.001659782,139.4470046,1.654140271,,,,,,,,,,8.569849525,16.43583334,4.063883861,11.21195432,8.515842612,14.66159314
19B302.18.22,2,AM,AE,"Interpolated Darkfield, calculated contrast",IQT-HT1,Blue_badalignment,0.004042002,0.004643893,0.00182988,244.2083378,1.625833884,,,,,,,,,,14.12945357,25.55423,4.24047796,21.36347563,26.30071344,43.67174133
19B302.18.31,2,AM,AE,"Interpolated Darkfield, calculated contrast",IQT-HT1,Blue_badalignment,0.002645473,0.003060264,0.001424908,80.43230309,1.881113038,,,,,,,,,,4.652230801,9.815414153,1.698443371,2.502066208,3.294162934,6.211145068
19B302.18.32,2,AM,AE,"Interpolated Darkfield, calculated contrast",IQT-HT1,Blue_badalignment,0.003681145,0.004586862,0.002303841,123.3804323,1.979888313,,,,,,,,,,8.471511546,13.75835628,3.575700605,7.019714944,10.84480645,16.6115015
19B302.18.11,3,AM,AE,"Interpolated Darkfield, calculated contrast",IQT-HT1,Blue_badalignment,0.004670267,0.005424102,0.001954582,267.7002486,1.545900931,,,,,,,,,,13.17301412,23.37766509,3.988117396,21.69561801,19.46723859,45.28844089
19B302.18.12,3,AM,AE,"Interpolated Darkfield, calculated contrast",IQT-HT1,Blue_badalignment,0.003083085,0.00373287,0.001980045,161.2387315,1.584713832,,,,,,,,,,14.12871253,24.93028161,4.079709407,14.16850114,15.57577268,40.49410946
19B302.18.21,3,AM,AE,"Interpolated Darkfield, calculated contrast",IQT-HT1,Blue_badalignment,0.003685477,0.003846238,0.001660093,168.6436642,1.654097368,,,,,,,,,,8.59103426,16.63399514,4.56208618,11.25045768,8.558399841,14.87478707
19B302.18.22,3,AM,AE,"Interpolated Darkfield, calculated contrast",IQT-HT1,Blue_badalignment,0.004044637,0.004641238,0.001815223,205.9523204,1.628507604,,,,,,,,,,14.13970888,25.66492763,4.276411325,21.56572409,26.21713066,44.43739253
19B302.18.31,3,AM,AE,"Interpolated Darkfield, calculated contrast",IQT-HT1,Blue_badalignment,0.002654724,0.003081606,0.001431598,85.36752829,1.879237412,,,,,,,,,,4.667438731,9.805104913,1.714179455,2.508460513,3.299459278,6.252202645
19B302.18.32,3,AM,AE,"Interpolated Darkfield, calculated contrast",IQT-HT1,Blue_badalignment,0.003682144,0.004594205,0.002298765,113.3753504,1.977921822,,,,,,,,,,8.527549012,13.78693723,3.507354463,7.080064067,11.02218437,16.69771158
19B167.04.11,1,AP,AE,"Indv. Darkfield, calculated contrast",IQT-HT1,Red,0.001653485,0.00435628,0.005405896,334.7338007,3.781205232,,,,,,,,,,1.77949911,2.487964993,2.574260379,4.767006173,4.632386761,8.465598292
19B167.04.12,1,AP,AE,"Indv. Darkfield, calculated contrast",IQT-HT1,Red,0.001454216,0.004366525,0.004863553,196.3765864,2.490617943,,,,,,,,,,2.280184036,2.108707666,2.575515309,4.140310996,4.060167214,6.542114547
19B167.04.21,1,AP,AE,"Indv. Darkfield, calculated contrast",IQT-HT1,Red,0.001628422,0.004188838,0.003524669,130.4999541,3.456827598,,,,,,,,,,2.010689914,4.33648629,4.69766389,4.210836464,3.999495312,5.917155211
19B167.04.22,1,AP,AE,"Indv. Darkfield, calculated contrast",IQT-HT1,Red,0.001519354,0.003753911,0.003107787,148.64136,2.441131678,,,,,,,,,,2.621983874,3.694364494,4.200289347,3.714259007,3.805920169,5.268290525
19B167.04.31,1,AP,AE,"Indv. Darkfield, calculated contrast",IQT-HT1,Red,0.001828454,0.00508882,0.005319616,162.0290996,2.497397529,,,,,,,,,,1.847464689,3.348005031,2.830991247,5.175683522,4.919594624,7.580974019
19B167.04.32,1,AP,AE,"Indv. Darkfield, calculated contrast",IQT-HT1,Red,0.0015234,0.0040482,0.003793811,200.2430194,2.78755615,,,,,,,,,,2.44361577,5.118539791,6.309184901,4.884590746,5.002508381,6.688824455
19B167.04.11,2,AP,AE,"Indv. Darkfield, calculated contrast",IQT-HT1,Red,0.001642989,0.004336799,0.005418889,271.6617526,3.775627113,,,,,,,,,,1.801818185,2.491698331,2.582791332,4.749298729,4.614595502,8.403517967
19B167.04.12,2,AP,AE,"Indv. Darkfield, calculated contrast",IQT-HT1,Red,0.001439419,0.004347643,0.00490012,188.2298194,2.49613661,,,,,,,,,,2.282300765,2.096005124,2.576418629,4.154334577,4.061474576,6.565795065
19B167.04.21,2,AP,AE,"Indv. Darkfield, calculated contrast",IQT-HT1,Red,0.001620797,0.004184097,0.003531664,130.6202506,3.452598873,,,,,,,,,,2.007674197,4.298133212,4.693540772,4.204133789,3.997649251,5.882137224
19B167.04.22,2,AP,AE,"Indv. Darkfield, calculated contrast",IQT-HT1,Red,0.001507454,0.00374066,0.0031268,150.8369417,2.443038297,,,,,,,,,,2.63756543,3.780492867,4.238556651,3.740997013,3.817121928,5.273127338
19B167.04.31,2,AP,AE,"Indv. Darkfield, calculated contrast",IQT-HT1,Red,0.001821183,0.005083588,0.005318888,141.6982109,2.498949654,,,,,,,,,,1.98087327,3.384615236,2.835265363,5.208083795,4.934740833,7.613175296
19B167.04.32,2,AP,AE,"Indv. Darkfield, calculated contrast",IQT-HT1,Red,0.001518578,0.004046616,0.003805346,174.1382431,2.796155732,,,,,,,,,,2.480847865,5.087981447,6.336677018,4.908599208,5.022177039,6.680253168
19B167.04.11,3,AP,AE,"Indv. Darkfield, calculated contrast",IQT-HT1,Red,0.001630245,0.004330278,0.005444601,193.7147524,3.785912714,,,,,,,,,,1.705133949,2.46624599,2.604144566,4.771726414,4.611634005,8.425488566
19B167.04.12,3,AP,AE,"Indv. Darkfield, calculated contrast",IQT-HT1,Red,0.001433671,0.004341697,0.004895656,187.1731696,2.489633266,,,,,,,,,,2.527697249,2.110870812,2.575214731,4.157956518,4.072993358,6.555563274
19B167.04.21,3,AP,AE,"Indv. Darkfield, calculated contrast",IQT-HT1,Red,0.001594771,0.00416043,0.003557708,144.3114456,3.457114069,,,,,,,,,,2.128727674,4.357514731,4.709472133,4.214211514,4.003412362,5.884902338
19B167.04.22,3,AP,AE,"Indv. Darkfield, calculated contrast",IQT-HT1,Red,0.001495076,0.003733936,0.003133692,150.882258,2.436149837,,,,,,,,,,2.616835165,3.744125675,4.220803421,3.733237153,3.816372929,5.258325456
19B167.04.31,3,AP,AE,"Indv. Darkfield, calculated contrast",IQT-HT1,Red,0.001790461,0.005052353,0.005385047,180.1668426,2.498167087,,,,,,,,,,1.89647577,3.337659605,2.84443553,5.191362428,4.922812097,7.621472977
19B167.04.32,3,AP,AE,"Indv. Darkfield, calculated contrast",IQT-HT1,Red,0.001493279,0.004021405,0.003825247,184.8792219,2.784849649,,,,,,,,,,2.505615339,5.142858644,6.318898551,4.902019573,5.012008869,6.687438806
19B170.12.11,1,AP,AE,"Indv. Darkfield, calculated contrast",IQT-HT1,Blue,0.004123764,0.006091783,0.001852839,45.80768965,1.390700256,,,,,,,,,,14.97820594,16.46298864,1.665931224,6.885023322,13.87244401,32.71378541
19B170.12.12,1,AP,AE,"Indv. Darkfield, calculated contrast",IQT-HT1,Blue,0.002937299,0.003825899,0.001223426,26.64150613,1.622796064,,,,,,,,,,17.29394432,18.89890492,2.241701569,6.526163271,11.70058223,35.40978384
19B170.12.21,1,AP,AE,"Indv. Darkfield, calculated contrast",IQT-HT1,Blue,0.002629194,0.003137851,0.001048417,24.81528574,1.537895377,,,,,,,,,,12.62307082,14.60051621,5.688896451,5.437297052,9.261167584,53.89367965
19B170.12.22,1,AP,AE,"Indv. Darkfield, calculated contrast",IQT-HT1,Blue,0.002860132,0.003626777,0.001173953,38.11897363,2.001684666,,,,,,,,,,13.22095809,15.56380109,3.022417508,6.194683902,11.74166657,74.81535097
19B170.12.31,1,AP,AE,"Indv. Darkfield, calculated contrast",IQT-HT1,Blue,0.00374299,0.004901248,0.001989488,45.55873861,1.611143974,,,,,,,,,,16.69803217,17.20973501,1.652941656,7.127647369,13.32319096,31.10939114
19B170.12.32,1,AP,AE,"Indv. Darkfield, calculated contrast",IQT-HT1,Blue,0.003418725,0.004454734,0.001526532,32.3052946,1.329664218,,,,,,,,,,16.04674772,16.571677,1.899463133,8.04274183,14.19926241,39.88632831
19B170.12.11,2,AP,AE,"Indv. Darkfield, calculated contrast",IQT-HT1,Blue,0.004100842,0.006082004,0.001854884,45.10712508,1.38856081,,,,,,,,,,14.94249834,16.3178991,1.651315762,6.911094761,13.86633881,32.5274981
19B170.12.12,2,AP,AE,"Indv. Darkfield, calculated contrast",IQT-HT1,Blue,0.00292782,0.003815792,0.001222947,26.25534302,1.622966051,,,,,,,,,,17.22841581,18.61063729,2.419108949,6.548226249,11.6896933,35.41918732
19B170.12.21,2,AP,AE,"Indv. Darkfield, calculated contrast",IQT-HT1,Blue,0.002612912,0.003133944,0.001054495,23.45179302,1.537762159,,,,,,,,,,12.66599425,14.43265448,5.818185956,5.409546118,9.227849845,51.51553077
19B170.12.22,2,AP,AE,"Indv. Darkfield, calculated contrast",IQT-HT1,Blue,0.002845472,0.003618478,0.00117768,39.06596945,1.999049668,,,,,,,,,,12.98884312,15.40971879,3.300698522,6.204553955,11.7266889,73.81181374
19B170.12.31,2,AP,AE,"Indv. Darkfield, calculated contrast",IQT-HT1,Blue,0.003707075,0.004895101,0.001996594,51.1629898,1.613407879,,,,,,,,,,16.6720801,16.37786927,1.60088397,7.225132666,13.36445878,31.30337196
19B170.12.32,2,AP,AE,"Indv. Darkfield, calculated contrast",IQT-HT1,Blue,0.003398568,0.004449935,0.001531804,39.3463585,1.329470753,,,,,,,,,,16.05106231,16.3566333,1.724989756,8.075039222,14.27100172,40.19602528
19B170.12.11,3,AP,AE,"Indv. Darkfield, calculated contrast",IQT-HT1,Blue,0.004086807,0.006077311,0.001852691,45.90792426,1.387644471,,,,,,,,,,14.93455441,16.37632812,1.633643841,6.907350372,13.87667458,32.92722949
19B170.12.12,3,AP,AE,"Indv. Darkfield, calculated contrast",IQT-HT1,Blue,0.00291869,0.003848842,0.001233492,26.04093906,1.62363438,,,,,,,,,,17.14516976,18.43865678,2.35843089,6.588188681,11.71519513,34.35575247
19B170.12.21,3,AP,AE,"Indv. Darkfield, calculated contrast",IQT-HT1,Blue,0.002627868,0.003136357,0.001050766,25.72121986,1.542094066,,,,,,,,,,12.65632475,14.82913907,6.026171518,5.427382675,9.212487441,53.65861599
19B170.12.22,3,AP,AE,"Indv. Darkfield, calculated contrast",IQT-HT1,Blue,0.002850645,0.003640827,0.00118496,39.08268582,1.998633055,,,,,,,,,,13.13264874,15.29808856,3.560677232,6.220500309,11.80022276,74.33168339
19B170.12.31,3,AP,AE,"Indv. Darkfield, calculated contrast",IQT-HT1,Blue,0.00376995,0.004912586,0.00198249,50.83112335,1.607438338,,,,,,,,,,16.71559879,17.25115353,1.591292419,7.069998212,13.17297625,30.80963169
19B170.12.32,3,AP,AE,"Indv. Darkfield, calculated contrast",IQT-HT1,Blue,0.00343138,0.004475588,0.001535877,37.2927137,1.340529974,,,,,,,,,,15.94898724,16.57234446,1.899282184,8.104212981,14.55586385,39.86462164
19B176.04.11,1,AP,AE,"Indv. Darkfield, calculated contrast",IQT-HT1,Red,0.00182824,0.004974738,0.005994688,190.1814018,3.649953727,,,,,,,,,,2.747669001,3.545236378,4.19393217,4.562985208,4.570638183,8.63332938
19B176.04.12,1,AP,AE,"Indv. Darkfield, calculated contrast",IQT-HT1,Red,0.001879376,0.005142161,0.005899711,205.5597039,3.604773463,,,,,,,,,,2.977215318,3.253981516,3.382595515,4.96604201,4.976620632,9.825522508
19B176.04.21,1,AP,AE,"Indv. Darkfield, calculated contrast",IQT-HT1,Red,0.001852917,0.004932902,0.004340273,160.2296515,2.174414313,,,,,,,,,,2.269020241,3.853342783,3.980448227,4.52608368,4.33469606,6.253987868
19B176.04.22,1,AP,AE,"Indv. Darkfield, calculated contrast",IQT-HT1,Red,0.001913047,0.004547604,0.003479316,172.064229,2.161984868,,,,,,,,,,1.976755649,3.333560733,5.027491471,4.115586788,4.279528135,5.466113678
19B176.04.31,1,AP,AE,"Indv. Darkfield, calculated contrast",IQT-HT1,Red,0.001931851,0.005447113,0.006242617,275.8193207,3.429386037,,,,,,,,,,2.045214108,2.900041059,3.676657467,5.697778996,5.625431851,9.417174952
19B176.04.32,1,AP,AE,"Indv. Darkfield, calculated contrast",IQT-HT1,Red,0.001826331,0.004821461,0.004824903,226.2494528,3.446042967,,,,,,,,,,2.277335277,3.827165769,4.000310964,5.316065505,5.348981482,9.355211773
19B176.04.11,2,AP,AE,"Indv. Darkfield, calculated contrast",IQT-HT1,Red,0.001863132,0.005018505,0.005948182,215.3326787,3.662363055,,,,,,,,,,2.602500935,3.669661243,4.222760569,4.528200189,4.581873683,8.583032019
19B176.04.12,2,AP,AE,"Indv. Darkfield, calculated contrast",IQT-HT1,Red,0.001911813,0.005181278,0.005869713,252.4231281,3.618084774,,,,,,,,,,2.924592713,3.363597763,3.440346252,4.985251932,5.003726175,9.908186181
19B176.04.21,2,AP,AE,"Indv. Darkfield, calculated contrast",IQT-HT1,Red,0.001882233,0.004964553,0.004303605,156.8620896,2.163962963,,,,,,,,,,2.230391095,3.882488203,4.004715572,4.50211004,4.341924256,6.270562918
19B176.04.22,2,AP,AE,"Indv. Darkfield, calculated contrast",IQT-HT1,Red,0.001943873,0.004573057,0.003457838,210.2584518,2.181698652,,,,,,,,,,1.954308924,3.342052309,5.080274084,4.107561853,4.289239404,5.496062982
19B176.04.31,2,AP,AE,"Indv. Darkfield, calculated contrast",IQT-HT1,Red,0.001952794,0.00548395,0.006203864,247.942297,3.426074336,,,,,,,,,,2.125380903,2.945970216,3.760776488,5.722443369,5.654491077,9.477057894
19B176.04.32,2,AP,AE,"Indv. Darkfield, calculated contrast",IQT-HT1,Red,0.001851162,0.004850344,0.004797819,174.7121965,3.450321422,,,,,,,,,,2.394439538,3.874654274,4.01375388,5.358936967,5.355480094,9.417809414
19B176.04.11,3,AP,AE,"Indv. Darkfield, calculated contrast",IQT-HT1,Red,0.00181706,0.004947601,0.006037104,269.8717497,3.673054132,,,,,,,,,,2.707257531,3.478953618,4.185291577,4.536990588,4.543360552,8.598369364
19B176.04.12,3,AP,AE,"Indv. Darkfield, calculated contrast",IQT-HT1,Red,0.001902141,0.005152182,0.005889675,230.7918587,3.620520408,,,,,,,,,,2.965649722,3.321475338,3.402793162,4.945377333,4.987037151,9.734319595
19B176.04.21,3,AP,AE,"Indv. Darkfield, calculated contrast",IQT-HT1,Red,0.001786194,0.004843008,0.00441825,160.9905266,2.145045904,,,,,,,,,,2.287637945,3.814934399,3.98832617,4.539090323,4.288766022,6.248896083
19B176.04.22,3,AP,AE,"Indv. Darkfield, calculated contrast",IQT-HT1,Red,0.001898621,0.004533074,0.003503719,202.7112988,2.161486875,,,,,,,,,,1.954206855,3.279563666,4.997521643,4.104043302,4.261333069,5.444172695
19B176.04.31,3,AP,AE,"Indv. Darkfield, calculated contrast",IQT-HT1,Red,0.001821688,0.00529982,0.006475353,252.9422492,3.448310848,,,,,,,,,,2.175830934,2.896010094,3.708623798,5.691033502,5.586550261,9.611846087
19B176.04.32,3,AP,AE,"Indv. Darkfield, calculated contrast",IQT-HT1,Red,0.001784293,0.0047832,0.004903448,275.1440016,3.449888454,,,,,,,,,,2.283669637,3.84211827,3.937995404,5.343677756,5.350178624,9.414612599
19B251.13.11,1,AP,AE,"Indv. Darkfield, calculated contrast",IQT-HT1,Blue,0.003769268,0.00623053,0.002523358,42.60213577,1.710109829,,,,,,,,,,12.97395532,15.08508324,1.609238491,7.207244299,13.42883416,35.42401893
19B251.13.12,1,AP,AE,"Indv. Darkfield, calculated contrast",IQT-HT1,Blue,0.004014784,0.006241445,0.002063802,55.67071936,1.547784152,,,,,,,,,,15.87012159,16.5226049,1.626114189,9.196867494,18.18969262,39.23171437
19B251.13.21,1,AP,AE,"Indv. Darkfield, calculated contrast",IQT-HT1,Blue,0.002846251,0.004504376,0.001480271,29.1511078,1.483847537,,,,,,,,,,13.80101314,13.81740759,2.271514693,6.472936842,11.21269422,32.88708262
19B251.13.22,1,AP,AE,"Indv. Darkfield, calculated contrast",IQT-HT1,Blue,0.002788977,0.003722253,0.001171243,27.34834333,1.305185249,,,,,,,,,,16.72491384,19.20975887,7.709823833,5.959989616,11.14765489,164.4037216
19B251.13.31,1,AP,AE,"Indv. Darkfield, calculated contrast",IQT-HT1,Blue,0.003553473,0.005359029,0.002310816,52.36523666,1.851214968,,,,,,,,,,14.19003542,16.24558683,1.435281594,8.296495399,14.09829477,47.36579185
