WaferID,SampleID,Wafer_orientation,WGColor,Trial,Operator,LEDcolor,Samplelocation,Samplenumber,Exitnumber,Cameranumber,MTF30_x,MTF30_y,MTF_x_15lp,MTF_y_15lp,MTF_x_7p5lp,MTF_y_7p5lp,CRA_dx_pixel,CRA_dy_pixel,raytilt_x_arcsec,raytilt_y_arcsec,rel_cross_pos_x_pixel,rel_cross_pos_y_pixel,CRA_x_arcmin,CRA_y_arcmin,CRA_x_raytilt_arcmin,CRA_y_raytilt_arcmin,Diff_CRA_x_arcmin,Diff_CRA_y_arcmin,Diff_CRA_x_raytilt_arcmin,Diff_CRA_y_raytilt_arcmin,Diff_rel_cross_pos_x_arcmin,Diff_rel_cross_pos_y_arcmin,Rel_CRA_x_arcmin,Rel_CRA_y_arcmin,Rel_CRA_x_raytilt_arcmin,Rel_CRA_y_raytilt_arcmin,Rel_rel_cross_pos_x_arcmin,Rel_rel_cross_pos_y_arcmin
19B167.04,19B167.04.11,clockwise90deg,RedRight,1,Adrian,red,11,1,1,1,19.3182,15.8684,0.418,0.333,0.7625,0.6985,11.747,-2.571,152.4,10.9,14,-7.3,-2.8734,0.62889,-2.54,-0.18167,-3.3186,0.19275,-3.0583,-0.63167,-3.3267,0.19569,-2.8898,0.61666,-2.55,-0.17833,-2.8864,0.63598
19B167.04,19B167.04.12,clockwise90deg,RedRight,1,Adrian,red,12,2,1,1,17.3095,11.9184,0.383,0.184,0.564,0.6065,11.385,-14.694,148.2,-166.5,13.6,-19.4,-2.7849,3.5943,-2.47,2.775,-3.2232,3.1012,-2.98,2.2567,-3.2288,3.1065,-2.8013,3.5821,-2.48,2.7783,-2.7885,3.5957
19B167.04,19B167.04.22,clockwise90deg,RedRight,1,Adrian,red,22,3,1,1,19.6538,17.7778,0.43,0.378,0.7715,0.7055,-7.118,-7.175,-124,-56.5,-4.9,-11.9,1.7411,1.7551,2.0667,0.94167,1.1758,1.3074,1.425,0.47667,1.1741,1.3209,1.7247,1.7428,2.0567,0.945,1.7367,1.7612
19B167.04,19B167.04.21,clockwise90deg,RedRight,1,Adrian,red,21,4,1,1,19.4231,17.4286,0.44,0.376,0.808,0.774,-3.735,-1.255,-73.8,30.3,-1.5,-6,0.91361,0.30698,1.23,-0.505,0.38428,-0.085369,0.63333,-0.90833,0.39137,-0.073383,0.89723,0.29475,1.22,-0.50167,0.90505,0.31799
19B167.04,19B167.04.31,clockwise90deg,RedRight,1,Adrian,red,31,5,1,1,18.1481,18.2692,0.414,0.412,0.78,0.8295,-4.974,1.431,-92.3,70.6,-2.7,-3.3,1.2167,-0.35004,1.5383,-1.1767,0.66436,-0.74483,0.91167,-1.5767,0.66044,-0.73383,1.2003,-0.36227,1.5283,-1.1733,1.1986,-0.34245
19B167.04,19B167.04.32,clockwise90deg,RedRight,1,Adrian,red,32,6,1,1,19.1111,16.7273,0.428,0.363,0.793,0.817,-4.795,-18.387,-90.5,-221.1,-2.6,-23.1,1.1729,4.4976,1.5083,3.685,0.62644,4.0563,0.88333,3.2267,0.63598,4.0605,1.1565,4.4854,1.4983,3.6883,1.1741,4.5008
19B167.04,19B167.04.11,clockwise90deg,RedRight,1,Adrian,green,11,1,1,1,16.0769,8.9231,0.331,0.073,0.573,0.395,18.305,3.027,249,93.5,20.5,-1.7,-4.4776,-0.74043,-4.15,-1.5583,-4.7241,-0.92291,-4.4783,-1.75,-4.7209,-0.90505,-4.4756,-0.7485,-4.14,-1.5583,-4.4763,-0.73383
19B167.04,19B167.04.12,clockwise90deg,RedRight,1,Adrian,green,12,2,1,1,5.3391,7.3836,0.076,0.051,0.1135,0.2915,12.162,-14.407,160.1,-162.2,14.4,-19.1,-2.9749,3.5241,-2.6683,2.7033,-3.2995,3.2198,-3.065,2.3983,-3.3022,3.2288,-2.973,3.516,-2.6583,2.7033,-2.9842,3.5224
19B167.04,19B167.04.22,clockwise90deg,RedRight,1,Adrian,green,22,3,1,1,14.963,14.0952,0.299,0.281,0.5945,0.4935,-9.518,-6.36,-159.5,-44.4,-7.3,-11.1,2.3282,1.5557,2.6583,0.74,1.9476,1.2314,2.1967,0.40333,1.9569,1.2475,2.3301,1.5476,2.6683,0.74,2.3238,1.5655
19B167.04,19B167.04.21,clockwise90deg,RedRight,1,Adrian,green,21,4,1,1,15.8621,12.0909,0.325,0.213,0.6165,0.53,-4.94,1.971,-91.8,78.1,-2.7,-2.7,1.2084,-0.48212,1.53,-1.3017,0.85173,-0.65629,1.1183,-1.4783,0.85613,-0.66044,1.2103,-0.4902,1.54,-1.3017,1.1986,-0.48922
19B167.04,19B167.04.31,clockwise90deg,RedRight,1,Adrian,green,31,5,1,1,12.075,9.2679,0.196,0.113,0.538,0.4275,-5.989,5.057,-107.1,123.1,-3.8,0.4,1.465,-1.237,1.785,-2.0517,1.1051,-1.4143,1.3567,-2.23,1.1252,-1.4187,1.4669,-1.2451,1.795,-2.0517,1.4677,-1.2475
19B167.04,19B167.04.32,clockwise90deg,RedRight,1,Adrian,green,32,6,1,1,13.5946,10.2679,0.252,0.148,0.595,0.4865,-4.074,-22.012,-79.4,-274.5,-1.8,-26.7,0.99654,5.3843,1.3233,4.575,0.61959,5.0808,0.87833,4.2433,0.61152,5.0879,0.99849,5.3763,1.3333,4.575,0.97844,5.3814
19B301.06,19B301.06.11,clockwise90deg,RedRight,1,Adrian,red,11,1,1,1,15.7188,15.0323,0.323,0.301,0.7385,0.6385,-5.72,-0.845,-103,36.7,-3.5,-5.5,1.3992,0.20669,1.7167,-0.61167,0.9618,-0.20327,1.2083,-1.0317,0.95397,-0.22015,1.3828,0.19446,1.7067,-0.60833,1.3943,0.19569
19B301.06,19B301.06.12,clockwise90deg,RedRight,1,Adrian,red,12,2,1,1,18.25,16.1333,0.365,0.336,0.7565,0.669,-2.768,-5.08,-60.1,-26,-0.5,-9.8,0.67708,1.2426,1.0017,0.43333,0.22749,0.79963,0.46833,-0.028333,0.22015,0.80721,0.66069,1.2304,0.99167,0.43667,0.66044,1.2475
19B301.06,19B301.06.22,clockwise90deg,RedRight,1,Adrian,red,22,3,1,1,17.1739,15.6,0.36,0.318,0.7435,0.643,-8.525,0.074,-144.8,50.6,-6.3,-4.6,2.0853,-0.018101,2.4133,-0.84333,1.6125,-0.46182,1.8683,-1.3083,1.6144,-0.46476,2.0689,-0.030332,2.4033,-0.84,2.0792,-0.024461
19B301.06,19B301.06.21,clockwise90deg,RedRight,1,Adrian,red,21,4,1,1,15,15.1,0.3,0.303,0.7145,0.6305,-7.273,0.996,-125.6,63.1,-5,-3.7,1.779,-0.24363,2.0933,-1.0517,1.2989,-0.67121,1.5383,-1.51,1.2964,-0.66044,1.7627,-0.25586,2.0833,-1.0483,1.7612,-0.24461
19B301.06,19B301.06.31,clockwise90deg,RedRight,1,Adrian,red,31,5,1,1,14.6111,16.1034,0.286,0.335,0.688,0.73,5.359,-6.711,59.9,-49.4,7.6,-11.4,-1.3109,1.6416,-0.99833,0.82333,-1.8106,1.2314,-1.5667,0.38667,-1.8101,1.223,-1.3272,1.6293,-1.0083,0.82667,-1.3209,1.6389
19B301.06,19B301.06.32,clockwise90deg,RedRight,1,Adrian,red,32,6,1,1,12.9592,18.1481,0.233,0.374,0.6665,0.698,4.137,-9.086,41.9,-84.1,6.4,-13.8,-1.0119,2.2225,-0.69833,1.4017,-1.4716,1.7908,-1.235,0.96,-1.4677,1.7856,-1.0283,2.2103,-0.70833,1.405,-1.0274,2.2259
19B301.06,19B301.06.11,clockwise90deg,RedRight,1,Adrian,green,11,1,1,1,12.6486,11.0952,0.225,0.161,0.538,0.4965,-1.37,-7.554,-39.5,-62.9,0.9,-12.3,0.33511,1.8478,0.65833,1.0483,0.19104,1.8138,0.43,0.99333,0.17123,1.8346,0.33707,1.8397,0.66833,1.0483,0.31799,1.859
19B301.06,19B301.06.12,clockwise90deg,RedRight,1,Adrian,green,12,2,1,1,12.4444,10.4231,0.225,0.149,0.5245,0.469,0.755,-10.235,-8.7,-101.3,3,-14.9,-0.18468,2.5036,0.145,1.6883,-0.34025,2.3859,-0.105,1.555,-0.34245,2.3727,-0.18272,2.4955,0.155,1.6883,-0.19569,2.495
19B301.06,19B301.06.22,clockwise90deg,RedRight,1,Adrian,green,22,3,1,1,13.9375,10.9231,0.269,0.151,0.5655,0.497,-4.294,-4.222,-82.2,-13.5,-2.1,-8.9,1.0504,1.0327,1.37,0.225,0.86885,0.84243,1.1067,0.0066667,0.88059,0.83167,1.0523,1.0247,1.38,0.225,1.0518,1.0274
19B301.06,19B301.06.21,clockwise90deg,RedRight,1,Adrian,green,21,4,1,1,12.0541,11,0.206,0.175,0.5035,0.484,-4.142,-5.67,-79.7,-34.1,-1.9,-10.4,1.0132,1.3869,1.3283,0.56833,0.82629,1.3598,1.06,0.525,0.83167,1.3698,1.0151,1.3789,1.3383,0.56833,1.0029,1.3943
19B301.06,19B301.06.31,clockwise90deg,RedRight,1,Adrian,green,31,5,1,1,11.0588,11.8205,0.199,0.199,0.4685,0.516,1.21,-7.442,-0.7,-60.6,3.4,-12.1,-0.29598,1.8204,0.011667,1.01,-0.50536,1.7945,-0.26667,0.96667,-0.48922,1.7856,-0.29402,1.8123,0.021667,1.01,-0.29353,1.8101
19B301.06,19B301.06.32,clockwise90deg,RedRight,1,Adrian,green,32,6,1,1,12.3889,11.5,0.223,0.199,0.531,0.5085,-0.144,-8.997,-21.7,-82.7,2.1,-13.7,0.035224,2.2007,0.36167,1.3783,-0.15166,2.0241,0.10167,1.19,-0.14677,2.0303,0.037181,2.1927,0.37167,1.3783,0.024461,2.2015
19B251.13,19B251.13.11,clockwise90deg,BlueRight,1,Adrian,blue,11,1,1,1,16.6207,19.9167,0.35,0.433,0.654,0.6895,14.435,-1.388,192.4,28.7,16.7,-6.1,-3.5309,0.33952,-3.2067,-0.47833,-3.6782,0.20254,-3.4433,-0.615,-3.6936,0.19569,-3.5309,0.34637,-3.2133,-0.46833,-3.5468,0.36691
19B251.13,19B251.13.12,clockwise90deg,BlueRight,1,Adrian,blue,12,2,1,1,17.963,20.7333,0.384,0.446,0.663,0.6985,12.576,-13.153,164.2,-143.5,14.8,-17.9,-3.0762,3.2173,-2.7367,2.3917,-3.2347,3.0422,-2.9867,2.2167,-3.2288,3.0576,-3.0762,3.2242,-2.7433,2.4017,-3.0821,3.2533
19B251.13,19B251.13.22,clockwise90deg,BlueRight,1,Adrian,blue,22,3,1,1,18.0417,20,0.392,0.416,0.699,0.713,-6.942,-13.601,-121.9,-150.4,-4.7,-18.3,1.6981,3.3269,2.0317,2.5067,1.4985,3.1393,1.7433,2.3033,1.4921,3.131,1.6981,3.3338,2.025,2.5167,1.6878,3.3511
19B251.13,19B251.13.21,clockwise90deg,BlueRight,1,Adrian,blue,21,4,1,1,16.3871,20.9474,0.345,0.449,0.656,0.6965,-3.041,0.986,-63.7,63,-0.8,-3.7,0.74386,-0.24118,1.0617,-1.05,0.58144,-0.36887,0.81,-1.1833,0.58706,-0.36691,0.74386,-0.23434,1.055,-1.04,0.73383,-0.22015
19B251.13,19B251.13.31,clockwise90deg,BlueRight,1,Adrian,blue,31,5,1,1,7.0875,5.784,0.044,0.068,0.267,0.135,-13.335,0.373,-215.2,54.3,-11.1,-4.3,3.2619,-0.091239,3.5867,-0.905,3.0021,-0.20767,3.2467,-1.0267,3.0087,-0.22015,3.2619,-0.08439,3.58,-0.895,3.2533,-0.073383
19B251.13,19B251.13.32,clockwise90deg,BlueRight,1,Adrian,blue,32,6,1,1,17.2,13.1795,0.361,0.231,0.6665,0.602,-7.188,-19.374,-125,-235.5,-5,-24.1,1.7582,4.739,2.0833,3.925,1.5442,4.5808,1.7733,3.745,1.5655,4.5986,1.7582,4.7459,2.0767,3.935,1.7612,4.7699
19B251.13,19B251.13.11,clockwise90deg,BlueRight,1,Adrian,green,11,1,1,1,21.1304,22.7727,0.473,0.495,0.7455,0.7505,9.069,-9.138,113.2,-84.9,11.3,-13.8,-2.2184,2.2352,-1.8867,1.415,-2.4461,2.0303,-2.1883,1.19,-2.4461,2.0303,-2.2164,2.2272,-1.8767,1.415,-2.2259,2.2259
19B251.13,19B251.13.12,clockwise90deg,BlueRight,1,Adrian,green,12,2,1,1,22.25,23.5,0.489,0.516,0.739,0.7655,8.053,-14.566,98,-164,10.3,-19.3,-1.9698,3.563,-1.6333,2.7333,-2.202,3.2085,-1.9567,2.3617,-2.2015,3.2288,-1.9679,3.5549,-1.6233,2.7333,-1.9813,3.5713
19B251.13,19B251.13.22,clockwise90deg,BlueRight,1,Adrian,green,22,3,1,1,22.9565,25.3889,0.5,0.54,0.76,0.777,-5.495,-16.844,-99.4,-199.2,-3.3,-21.5,1.3441,4.1202,1.6567,3.32,0.99238,3.8183,1.2133,3.0033,1.0029,3.8159,1.3461,4.1121,1.6667,3.32,1.3453,4.1094
19B251.13,19B251.13.21,clockwise90deg,BlueRight,1,Adrian,green,21,4,1,1,21.4615,25.6111,0.475,0.552,0.752,0.7675,-2.557,-5.609,-56.5,-33.7,-0.3,-10.3,0.62546,1.372,0.94167,0.56167,0.3515,1.189,0.58833,0.36,0.34245,1.1986,0.62742,1.3639,0.95167,0.56167,0.61152,1.3698
19B251.13,19B251.13.31,clockwise90deg,BlueRight,1,Adrian,green,31,5,1,1,15.8095,18.3571,0.317,0.345,0.6155,0.561,-9.335,-5.966,-156.2,-38.4,-7.1,-10.7,2.2834,1.4593,2.6033,0.64,1.9136,1.258,2.15,0.42333,1.9079,1.272,2.2854,1.4513,2.6133,0.64,2.2749,1.4677
19B251.13,19B251.13.32,clockwise90deg,BlueRight,1,Adrian,green,32,6,1,1,19.4,15.6667,0.428,0.322,0.73,0.6685,-6.551,-19.15,-116.2,-232,-4.3,-23.8,1.6024,4.6843,1.9367,3.8667,1.2443,4.3663,1.485,3.545,1.2475,4.354,1.6044,4.6762,1.9467,3.8667,1.59,4.672
19B302.18,19B302.18.11,clockwise90deg,BlueRight,1,Adrian,blue,11,1,1,1,17.8929,22.0476,0.384,0.466,0.6805,0.7195,-0.583,-9.52,-27.1,-90.8,1.6,-14.2,0.14261,2.3287,0.45167,1.5133,-0.063109,2.19,0.13167,1.3467,-0.048922,2.177,0.14261,2.3355,0.445,1.5233,0.14677,2.3482
19B302.18,19B302.18.12,clockwise90deg,BlueRight,1,Adrian,blue,12,2,1,1,17.2759,21.9444,0.363,0.47,0.6555,0.7235,0.397,-9.359,-13.8,-88.8,2.6,-14.1,-0.09711,2.2893,0.23,1.48,-0.34001,2.1193,-0.096667,1.2983,-0.34245,2.1281,-0.09711,2.2961,0.22333,1.49,-0.097844,2.3238
19B302.18,19B302.18.22,clockwise90deg,BlueRight,1,Adrian,blue,22,3,1,1,17.7419,21.6818,0.383,0.46,0.6685,0.708,-2.707,-8.935,-59.1,-82,-0.5,-13.6,0.66216,2.1856,0.985,1.3667,0.38868,2.0136,0.61667,1.1717,0.39137,2.0058,0.66216,2.1924,0.97833,1.3767,0.66044,2.2015
19B302.18,19B302.18.21,clockwise90deg,BlueRight,1,Adrian,blue,21,4,1,1,17.3667,20.6923,0.364,0.44,0.639,0.686,-0.964,-9.448,-32.8,-90.2,1.3,-14.1,0.2358,2.3111,0.54667,1.5033,0.040605,2.1513,0.26167,1.3283,0.024461,2.1281,0.2358,2.3179,0.54,1.5133,0.22015,2.3238
19B302.18,19B302.18.31,clockwise90deg,BlueRight,1,Adrian,blue,31,5,1,1,20.1304,22.7895,0.434,0.49,0.702,0.7375,-0.667,-8.562,-29.8,-76.4,1.6,-13.3,0.16315,2.0943,0.49667,1.2733,-0.1272,1.9583,0.11833,1.105,-0.14677,1.9569,0.16315,2.1012,0.49,1.2833,0.14677,2.1281
